"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.65,681.31,7.05,3.66,-7.23,-0.2,54.76,0.6,0.2051,1.6
0.64,417.22,6.33,2.8,-4.13,1.32,74.15,0.475,0.2159,0
1.12,358.41,8.79,3.56,-1.32,11.12,78.77,0.35,0.2232,1.4
1.45,336.95,10.74,8.35,1.98,12.03,78.55,0.225,0.2387,0
0.95,205.75,7.29,2.53,-0.86,11.39,81.35,0.1,0.253,0
0.77,241.81,6.16,1.84,-0.81,10.12,88.26,0.1625,0.2501,1.9
0.57,517.29,4.46,2.92,1.49,8.24,84.71,0.225,0.2553,2.6
1.2,292.43,9.23,4.89,1.34,10.61,83.22,0.2875,0.269,5.7
0.95,337.99,6.39,0.49,7.02,15.47,86.53,0.35,0.286,1.5
0.83,293.91,5.52,2.16,6.09,15.29,86.73,0.4125,0.2803,0.4
1.13,310.87,7.72,3.59,6.87,14.78,83.52,0.475,0.2725,7.4
0.29,368.71,2.25,0.08,3.93,9,92.71,0.5375,0.3012,3.2
1.7,280.02,13.02,8.35,-0.63,11.25,79.97,0.6,0.2975,0
1.04,486.78,7.74,3.79,3.26,11.19,72.78,0.6,0.2808,4.6
0.3,461.61,2.33,0.06,0,6.64,89.71,0.6,0.287,1
0.47,806.01,4.84,0.1,-2.89,-0.08,65.82,0.6,0.2783,0
0.65,703.18,7.34,2.58,-3.18,0.69,49.55,0.6,0.2643,0
1.69,470.76,16.7,10.45,-4.89,4.5,45.46,0.6,0.2576,0.3
2,413.36,16.85,10.03,-3.93,9.08,62.85,0.6,0.2556,0
1.11,242.51,9.38,4.23,-2.84,7.74,77.81,0.6,0.2547,1.9
0.62,357.37,4.75,1.24,3.06,9.97,87.91,0.6,0.2564,1.1
0.66,372.22,4.93,0.21,4.63,7.36,80.67,0.625,0.2587,0
1.7,206.13,12.83,6.08,0.92,12.49,71.12,0.65,0.256,0
1.75,188.01,13.5,7.16,-2.14,13.5,73.03,0.675,0.252,0
1.5,172.68,11.94,4.72,-0.17,11.56,83.27,0.7,0.2491,0
0.9,285.15,6.97,1.95,-0.24,10.77,84.96,0.725,0.2466,4
0.44,300.49,3.42,0.04,2.91,8.61,92.04,0.75,0.263,12.3
1.61,308.75,12.26,5.74,3.16,10.37,76.71,0.775,0.2972,2.6
2.12,362.98,15.08,6.79,4.86,14.17,71.95,0.8,0.2928,2.7
1.65,159.89,12.08,5.23,1.57,12.65,81.86,0.7625,0.2888,3.9
0.57,201.87,4.18,0.23,-0.38,8.06,90.52,0.725,0.3002,10.5
1.16,336.85,8.45,1.06,-0.7,12.99,78.2,0.6875,0.2897,14.3
2.09,496.8,13.23,4.84,9,17.58,74.62,0.65,0.2801,2.6
1.1,343.39,7.48,1.88,7.23,14.7,82.03,0.6125,0.272,3.7
1.29,469.94,9.9,4.49,-0.11,9.72,78.55,0.575,0.2824,5.1
2.82,413.01,19.88,11.6,-0.31,15.51,57.43,0.5375,0.2771,0
2.91,306.32,17.92,10.71,7.38,22.17,58.17,0.5,0.2662,0
2.64,161.78,16.09,7.22,7.06,24.23,65.39,0.5875,0.2596,0
1.58,309.77,9.93,1.21,9.89,18.25,74.95,0.675,0.2552,0.4
1.9,248.99,11.48,2.77,10.64,19.72,72.17,0.7625,0.2517,3.6
1.07,204.54,7.15,2.33,7.44,15.62,90.52,0.85,0.2726,0
1.31,281.26,8.7,2.67,7.15,15.89,86.57,0.9375,0.27,0
1.48,196.04,9.93,0.65,3.24,15.57,85.83,1.025,0.265,0
2.32,153.08,14.99,5.6,5.65,17.23,77.06,1.1125,0.2605,0
1.86,205.59,11.73,3.69,9.7,18.25,80.91,1.2,0.2616,9.5
2.74,237.81,17.82,8.46,4.82,16.89,77.39,1.0875,0.259,6
3.35,236.04,21.2,11.9,3.53,21.48,69.16,0.975,0.2549,6.5
3.78,177.65,21.98,12.77,6.04,24.64,61.02,0.8625,0.2472,8.9
4.13,275.84,22.57,12.97,10.54,28.35,51.9,0.75,0.2486,3.1
3.83,218.77,21.48,12.51,10.38,27.81,58.63,0.6375,0.2552,2.1
3.68,213.64,22.44,11.96,8.14,22.48,67.71,0.525,0.2513,2.8
3.34,255.89,19.85,9.64,10.15,26.7,68.18,0.4125,0.248,0
3.01,401.37,19,9.08,8.5,17.34,70,0.3,0.2455,0.4
1.24,441.56,7.91,0.87,8.7,15.52,75.65,0.4125,0.2431,1.5
1.91,517.45,12.37,3.85,8.44,14.97,71.25,0.525,0.2416,0
2.6,467.81,17.82,8.61,5.56,14.73,72.05,0.6375,0.24,0
2.32,221.4,15.42,5.45,2.73,16.92,64.83,0.75,0.2398,1.9
1.66,313.94,10.68,1.29,6.52,16.31,72.47,0.8625,0.239,0
1.11,307.14,7.69,1.21,3.71,15.6,91.58,0.975,0.2379,4.8
1.18,471,7.91,1.46,5.45,14.71,85.75,1.0875,0.3374,3.5
2.6,525.59,18.34,7.37,4.96,13.37,67.75,1.2,0.3343,10.3
3.67,410.88,24.03,12.14,4.12,17.48,63.31,1.225,0.3058,5.4
3.56,238.43,24.08,12.99,4.23,16.18,64.61,1.25,0.2902,0.5
3.96,240.64,25.83,13.82,2.74,18.95,62.84,1.275,0.2792,0.5
4.33,316.7,26.37,13.96,6.18,22.33,54.07,1.3,0.2927,0.3
4.69,283.32,26.89,14.02,7.51,25.96,50.2,1.325,0.283,0
4.76,234,26.72,14.06,10.01,25.85,54.43,1.35,0.2782,0
4.78,209.37,26.38,13.96,10.74,27.53,52.03,1.375,0.2666,0
4.39,229.81,23.02,13,10.28,27.35,61.42,1.4,0.2563,0
2.1,321.92,13.37,4.81,6.18,17.51,77.5,1.375,0.2483,0.4
3.51,187.09,22.36,9.95,3.24,19.64,69.29,1.35,0.2501,4.4
3.95,221.41,22.52,8.83,8.26,23.99,58.99,1.325,0.2503,1.9
1.04,312.14,6.57,0.12,11.6,16.35,86.78,1.3,0.2477,0
3.98,300.89,22.35,9.49,11.62,26.74,70.07,1.275,0.2473,0
4.65,282.84,26.06,13.57,11.51,24.95,52.88,1.25,0.2416,5
2.96,396.3,17.66,6.71,9.71,22.36,70.52,1.225,0.2329,0.3
4.18,414.7,27.26,11.87,5.73,17.08,66.58,1.2,0.2252,0
3.07,284.97,20.71,6.72,3.8,16.69,69.51,1.275,0.2165,0
1.67,144.27,11.15,2.53,4.65,15.39,83.15,1.35,0.2096,0
4.61,237.94,26.98,13.04,5.47,24.67,63.56,1.425,0.2009,0
4.48,335.78,24.83,11.04,10.6,25.55,50.81,1.5,0.1799,0
3.15,218.52,18.08,6.41,11.61,25.39,73.93,1.575,0.1601,0
3.02,291.24,16.89,5.2,14.71,24.75,68.49,1.65,0.2444,0
2.56,346.59,14.42,3.46,14.07,23.43,69.66,1.725,0.2521,0
4.07,182.68,22.03,9.41,14.23,26.13,73.11,1.8,0.2451,0
4.76,284.79,25.28,12.23,14.31,28.5,60.7,1.775,0.2367,0
2.7,277.06,14.49,4.8,15.77,26.81,70.32,1.75,0.2526,0
5,222.93,25.91,12.16,14.7,29.3,65.86,1.725,0.2827,0
3.61,258.79,19.03,7.42,16.36,30.28,77.11,1.7,0.2689,0
4.31,161.31,23.12,10.72,15.83,27.28,75.06,1.675,0.2701,0
2.96,171.91,16.32,6.36,15.57,25.87,81.88,1.65,0.2622,1.5
1.43,246.58,7.41,0.92,14.67,21.61,92.77,1.625,0.2617,0
1.85,260.82,10.71,2.26,14.17,20.64,86.45,1.6,0.2862,1.4
3.58,154.76,20.14,7.04,13.32,25.04,78.61,1.5375,0.277,0
3.78,255.75,21.08,8.13,14.29,24.32,80.94,1.475,0.2673,0
2.58,235.17,15.02,5.69,12.52,21.3,78.73,1.4125,0.2591,1.9
5.28,215.24,28.84,14.88,11.22,28.69,66.4,1.35,0.2524,2.5
4.48,184.16,23.85,10.31,14,28.81,68.42,1.2875,0.2449,5.7
1.68,209.37,9.44,1.16,16.88,21.93,87.91,1.225,0.2535,1.5
4.64,237,25.15,10.24,15.87,26.42,75.4,1.1625,0.2644,0.4
4.54,274.28,25.2,10.75,14.38,24.94,75.2,1.1,0.2559,7.7
4.51,350.54,25.72,10.08,12.14,23.7,69.06,1.1875,0.2472,3.2
1.86,296.57,11.33,1.08,11.81,18.84,76.03,1.275,0.2388,0
2.43,255.74,14.87,3.42,9.16,18.75,73.88,1.3625,0.233,4.5
2.42,345.54,14.59,3.71,8.46,20.93,81.13,1.45,0.2282,0.9
4.02,135.71,22.79,8.35,11.83,24.3,72.82,1.5375,0.2245,0
3.31,263.63,19.01,4.66,12.61,24.37,68.31,1.625,0.2183,0
1.91,372.54,11.43,1.81,12.63,18.84,72.25,1.7125,0.2118,0.3
1.54,384.87,8.92,1.84,13.08,20.29,78.36,1.8,0.2075,0
1.45,257.42,8.18,0,13.98,21.16,81.99,1.7625,0.2036,1.9
4.15,300.53,22.73,9.9,13.71,26.85,74.76,1.725,0.1977,1
3.42,494.86,20.99,8.11,9.65,17.81,67.79,1.6875,0.1862,0
2.2,444.6,13.97,2.98,8.77,16.89,69.28,1.65,0.1737,0
2.35,219.46,14.35,4.26,7.96,20.41,70.48,1.6125,0.165,0
2.47,255.2,15.05,2.03,9.09,19.01,77.58,1.575,0.158,0
3.65,262.48,21.29,8.13,10.89,22.89,72.04,1.5375,0.1513,3.9
4.79,261.19,28.15,11.57,7.57,24.32,69.47,1.5,0.1422,12.2
4.93,286.54,27.3,13.41,10.19,27.02,68.23,1.4625,0.1313,2.8
5.14,315.33,27.11,13.91,13.18,28.48,56.5,1.425,0.1195,2.7
5.45,319.62,29.86,15.34,13.28,28.83,58.92,1.3875,0.1096,8.7
5.6,361.18,30.28,15.23,12.73,28.33,51.04,1.35,0.1027,0.9
5.72,469.87,30.89,15.31,14.89,26.92,36.1,1.3125,0.0967,0.9
5.63,377.61,30.69,15.33,11.77,27.3,38.61,1.275,0.0919,0.6
5.54,277.34,29.63,15.13,12.76,29.28,50.3,1.2375,0.0883,7.5
4.5,217.66,24.35,10.56,14.17,28.68,58.75,1.2,0.0859,0.3
4.95,233.6,27.24,12.09,13.39,27.12,66.65,1.2,0.0835,0
4,218.55,21.62,7.4,13.73,26.83,64.1,1.2,0.082,0
4.83,221.15,26.77,12.86,11.28,26.92,53.14,1.2,0.0808,0
5,256.26,28.2,14.62,10.14,25.99,61.02,1.2,0.0797,0
3.01,257.39,17.05,4.59,10.82,24.46,71.59,1.2,0.0787,13.6
2.05,387.55,12.09,4.53,12.54,21.74,70.56,1.2,0.0779,0
3.35,287.19,19.15,7.85,9.54,23.49,69.37,1.2,0.077,0
4.9,293.45,26.91,12.28,13.12,27.09,69.07,1.2,0.0777,0
4.65,202.45,26.01,11.39,10.79,26.94,69.34,1.1625,0.0774,3.1
5.22,218.45,28.82,14.57,12.09,26.89,62.8,1.125,0.0772,0.3
5.3,199.32,28.32,14.6,11.74,29.36,53.53,1.0875,0.0769,0
5.22,190.73,27.3,14.04,12.91,30.7,49.09,1.05,0.0765,0
4.64,282.65,25.24,12.42,12.24,27.79,60.25,1.0125,0.0763,0
3.73,162.17,19.52,9.22,10.16,26.42,60.08,0.975,0.0754,0
3.86,185.87,20.88,8.22,12.57,28.2,58.7,0.9375,0.0753,0
4.66,196.09,25.68,11.13,10.66,27.19,61.83,0.9,0.0751,0
4.8,233.63,25.51,12.55,15.11,29.09,61.49,0.8875,0.0752,6.9
4.29,211.89,23.15,11.69,13.35,29.15,63.71,0.875,0.0751,0
4.92,120.23,25.4,13.23,13.85,31.08,62.82,0.8625,0.0746,0
4.41,174.12,23,10.05,16.21,33.09,55.22,0.85,0.0748,6.2
4.29,261.55,21.34,9.96,18.79,33.27,53.56,0.8375,0.0748,1.2
4.89,211.34,23.55,10.18,18.48,36.35,52.25,0.825,0.0748,0.3
5.49,299.18,26.27,13.2,21.35,36.11,34.94,0.8125,0.0749,0.8
3.11,330.71,16.68,7,11.63,27.28,66.77,0.8,0.0739,36.1
3.31,340.3,17.45,4.36,12.37,28.49,51.31,0.825,0.0728,13.4
4.49,282.74,22.73,9.64,18,32.71,54.59,0.85,0.0734,0
4.12,278.42,21.75,10.21,14.94,29.32,64.43,0.875,0.0734,0
3.92,152.19,20.94,9.09,12.09,29.49,58.84,0.9,0.0731,0
4.58,195.01,23.51,12.32,15.99,32.16,56.36,0.925,0.0733,0
4.94,205.81,25.07,13.82,15.23,33.72,52.05,0.95,0.0734,0
4.26,277.36,22.15,10.36,16.92,31.33,63.29,0.975,0.0737,0
4.7,236,25.42,13.51,14.95,27.89,63.45,1,0.0733,0
4.91,178.62,25.33,13.85,13.5,33.25,51.76,0.95,0.0731,0
4.84,165.25,24.01,12.1,14.46,35.99,48.19,0.9,0.0735,2.1
2.3,369.99,12.6,3.52,11.38,25.06,72.23,0.85,0.073,0
1.7,382.39,9.68,3.56,10.17,23.77,80.81,0.8,0.0729,0
3.35,484.01,19.22,9.32,12.29,23.4,66.73,0.75,0.1158,0.9
3.57,315.01,21.19,11.65,10.75,22.4,69.88,0.7,0.1652,3
3.54,255.17,19.24,5.85,11.24,28.3,56.85,0.65,0.1773,0
1.59,270.42,8.92,2.44,15.93,22.11,85.7,0.6,0.1804,0
2.89,340.66,16.03,5.43,16.17,24.99,75.9,0.6,0.1825,0.2
1.9,300.87,10.54,1.72,15.32,23.57,79.42,0.6,0.182,0
2.98,276.69,16.43,7.74,14.21,25.8,74.74,0.6,0.1798,0
3.05,170.71,17.44,7.09,11.6,24.07,76.43,0.6,0.1889,0
2.64,278.37,15.05,6.72,10.14,22.71,74.98,0.6,0.1999,0
3,359.97,16.55,6.66,14.36,25.01,74.15,0.6,0.2,0.8
1.56,217.49,8.45,1.56,17.01,23.59,79.87,0.6,0.1979,15.7
2.94,121.75,15.85,6.12,15.11,27.16,76.02,0.6,0.2011,0.3
3.45,161.62,18.99,9.65,13.71,27.29,77.07,0.7125,0.2042,0
2.15,302.53,12.04,3.32,12.57,23.91,82.28,0.825,0.2036,0
2.55,365.69,15.24,6.43,12.3,20.53,68.16,0.9375,0.2028,0
2.3,322.44,14.84,7.19,8.02,17.86,84.33,1.05,0.2026,5.6
2.7,349.43,16.62,7.33,5.82,20.42,68.6,1.1625,0.2087,0
1.68,432.55,9.76,1.9,13.25,21.37,78.59,1.275,0.2096,22.1
2.43,176.34,14.05,6.37,11.82,21.93,74.4,1.3875,0.2095,0
1.58,200.31,9.26,3,10.07,22.72,83.71,1.5,0.208,0
2.78,265.9,16.77,8.69,8.93,20.49,76.44,1.475,0.2218,12.2
2.2,133.13,13.91,4.86,7.68,19.65,77.1,1.45,0.2214,0
2.91,131.67,18.08,10.46,6.12,21.1,71.83,1.425,0.2182,0
3.28,258.5,19.16,11.63,8.43,23.42,67.3,1.4,0.2146,0
1.35,182.28,7.47,1.53,15.76,22.4,81.37,1.375,0.2111,0
2.49,115.52,13.49,4.74,17.57,25.77,84.73,1.35,0.2089,0
2.21,192.59,11.97,2.49,16.75,25.49,81.21,1.325,0.2056,13
1.3,184.72,7.53,2.49,12.22,20.34,91.62,1.3,0.2046,7.2
2.31,372.56,14.11,7.59,10.52,18.06,75.29,1.2875,0.2057,0
2.04,324.46,12.56,4.97,9.59,19.32,74.2,1.275,0.2057,0
2.55,266.88,14.69,5.91,12.88,24.1,68.89,1.2625,0.2034,0
1.56,264.42,9.1,1.43,13.81,21.14,79.68,1.25,0.1997,1.3
2.65,448.85,14.75,7.52,14.2,25.36,71.9,1.2375,0.1947,0
0.79,251.96,4.76,0.08,12.8,19.44,89.36,1.225,0.2127,1.3
2.55,153.51,15.79,8.07,7.25,19.97,74.17,1.2125,0.2567,0
2.45,221.4,15.56,8.62,5,20.48,73.44,1.2,0.2426,0
2.01,254.3,12.28,6.72,9.42,20.27,78.09,1.2,0.2335,0
2.34,193.32,14.35,7.32,8.24,23.08,74.56,1.2,0.2271,0
2.75,185.49,16.1,10.76,8.41,25.55,66.96,1.2,0.2217,0
2.97,393.42,16.41,11.44,13.19,27.83,61.61,1.2,0.216,0.3
2.59,380,14.38,9.49,13.32,25.36,70.06,1.2,0.2096,0
2.49,400.83,13.54,8.08,14.52,24.94,66.07,1.2,0.2022,0
1.65,647.15,9.84,4.71,10.61,20.42,66.99,1.2,0.1979,0
1.09,365.77,7.07,1.63,9.91,16.29,85.89,1.2,0.2048,0
0.38,241.5,2.58,0.16,6.73,11.46,95.25,1.1875,0.2232,0
1.83,275.04,12.84,8.73,4.12,15.47,81.06,1.175,0.2392,0
2.02,106.07,13.71,9.51,2.7,16.3,78.32,1.1625,0.2317,0
2.16,268.98,14.34,8.85,4.71,19.07,70.85,1.15,0.2258,0
2.39,187.43,14.98,10.67,5.94,22.18,69.42,1.1375,0.2205,0
1.45,280.83,9.58,4.86,3.84,16.67,74.98,1.125,0.2159,0
1.89,88.87,13.79,10.28,0.85,15.67,78.31,1.1125,0.2118,0
1.81,154.7,12.48,7.74,-0.5,17.04,76.57,1.1,0.2083,0
1.49,306.56,10.39,6.84,5.32,13.66,82.33,1.1125,0.2051,0
0.73,403.36,4.89,2.54,7.2,16.06,84.95,1.125,0.2026,0
1.69,251.73,10.95,7.27,7.18,16.59,76.46,1.1375,0.1995,0
1.46,258.75,8.53,4.01,9.18,18.79,82.41,1.15,0.2241,0
2.09,144.89,13.32,10.18,6.71,21.92,80.41,1.1625,0.2523,0
1.96,226.3,11.88,9.44,7.24,23.06,79.45,1.175,0.2378,0
1.68,283.1,11.65,7.97,3.09,15.47,78.45,1.1875,0.2306,0
1.54,142.17,10.75,8.33,1.73,17.27,81.27,1.2,0.226,1.8
1.78,125.01,11.82,7.83,3.75,19.49,81.04,1.1875,0.2225,0
1.96,258.04,11.84,9.61,6.37,24.08,74.07,1.175,0.2198,0
1.54,297.91,8.84,6.17,11.12,23.86,71.68,1.1625,0.2178,0
1.8,362.69,10.06,8.41,14.17,24.28,72.7,1.15,0.215,0
1.95,320.93,10.55,9.24,15.29,26.85,64.73,1.1375,0.2125,0
1.82,328.15,10.25,8.39,13.31,25.71,61.18,1.125,0.2105,0
1.58,209.06,9.13,6.89,11.18,24.26,67.2,1.1125,0.2067,0
1.4,143.07,8.51,5.8,8.41,24.81,73.66,1.1,0.2036,0
1.41,137.72,8.69,8.31,8.76,20.3,83.46,1.05,0.2011,0
0.69,251.4,4.6,1.83,8.21,16,83.09,1,0.199,0
1.37,193.57,9.33,7.4,3.94,16.57,82.72,0.95,0.1966,0
1.13,108.53,8.17,6.46,1.25,15.4,85.4,0.9,0.1941,0
1.14,129.64,7.85,6.88,3.63,16.64,80.14,0.85,0.1917,0
1.09,259.95,7.15,5.4,1.5,16,79.86,0.8,0.1892,0
0.51,491.28,3.38,0.85,2.29,14.72,79.65,0.75,0.1865,0
0.6,383.7,3.83,1.88,12.35,15.79,89.2,0.7,0.1859,0
0.39,292.57,2.45,0.16,10.44,13.52,85.59,0.7375,0.1855,0.3
0.36,412.81,2.53,0.34,4.16,11.88,88.5,0.775,0.1827,0.7
1.04,258.43,7.79,7.48,2.04,11.24,86.44,0.8125,0.1832,0.1
0.9,427.56,7.29,6.86,1.22,7.49,77.82,0.85,0.1845,0
0.22,441.73,1.77,0.04,2.16,6.23,85.58,0.8875,0.1838,0
0.39,494.92,2.96,0.56,3.49,9.17,90.68,0.925,0.2122,0
1,338.21,7.14,6.99,3.42,11.4,80.02,0.9625,0.2447,0
0.41,312.61,2.81,0.34,7.73,12.65,82.24,1,0.2374,0
0.9,282.59,6.62,6.43,0.97,11.66,83.82,1.05,0.2375,0
0.77,179.41,6.28,7.25,-1.62,10.1,89.66,1.1,0.2343,0
0.89,197.85,6.84,7.75,-1.51,12.64,89.01,1.15,0.2316,0
0.57,205.7,4.04,2.59,4.37,11.65,93.51,1.2,0.2297,1.5
0.97,236.02,6.2,5.92,5.6,18.24,81.27,1.25,0.2277,0
0.59,393.56,3.77,2.42,8.16,14.76,79.53,1.3,0.2256,24.3
0.96,276.24,6.69,7.77,4.15,13.42,82.61,1.35,0.2244,3.9
0.6,272.05,3.93,2.48,4.76,12.33,86.36,1.4,0.2228,0
0.2,440.54,1.34,0.24,10.19,13.53,87.65,1.4625,0.2225,1.6
0.36,455.73,2.27,0.49,9.28,13.72,85.64,1.525,0.224,13
0.2,213.57,1.37,0.13,8.53,11.47,95.28,1.5875,0.2322,0
0.64,434.68,4.37,4.82,6.65,12.99,87.13,1.65,0.2395,0
0.76,243.76,5.53,7.72,3.39,12.74,89.62,1.7125,0.2376,17.2
0.76,218.16,5.79,7.41,1.81,12.06,88.99,1.775,0.2356,0
0.59,210.71,4.93,6,-1.29,9.95,88.55,1.8375,0.2341,0
0.7,370.24,5.78,7.58,0.36,9.17,78.68,1.9,0.2322,0
0.68,382.18,5.49,6.98,-1.3,7.07,70.71,1.675,0.2297,0
0.29,527.33,2.3,1.3,1.77,6.84,80.35,1.45,0.2274,0
0.17,593.06,1.26,0.08,1.9,4.27,74.55,1.225,0.2248,0
0.4,318.54,3.26,2.66,1.29,5.34,83.27,1,0.2228,4.7
0.21,241.88,1.84,1.05,-0.93,4.95,86.81,0.775,0.2211,3.8
0.47,223.21,4,4.43,-1.97,7.95,88.99,0.55,0.2197,7.8
0.11,240.35,1.1,0.1,-0.54,3.27,95.78,0.325,0.2188,1.5
0.1,264.74,0.75,0,2.28,4.34,95.58,0.1,0.2187,0.2
0.17,300.78,1.28,0.05,3.02,6.27,89.15,0.2375,0.2187,0
0.22,232.4,1.75,0.36,1.03,5.38,87.87,0.375,0.2186,14
0.19,466.26,1.37,0,1.82,9.32,87.91,0.5125,0.2177,0
0.13,470.53,0.97,0.65,8.64,10.93,84.54,0.65,0.2228,0
0.38,415.92,2.83,1.57,5.99,11.59,84.02,0.7875,0.2288,0
0.35,477.81,2.5,1.57,5.07,9.91,89.84,0.925,0.2294,0
0.09,490.72,0.7,0.01,9.39,13.62,94.16,1.0625,0.2385,4
0.31,479.29,2.08,1.64,7.44,13.26,88.95,1.2,0.2648,0
0.5,156.14,4.12,5.66,-0.04,9.07,89.85,1.175,0.2614,4.3
0.21,295.32,1.53,0,0.69,8.64,92.18,1.15,0.2559,7.1
0.09,444.32,0.92,0,8.37,12.57,94.17,1.125,0.2528,0
0.1,616.65,0.56,0,5.75,12.06,90.41,1.1,0.2584,0
0.16,738.28,1.07,0.36,5.96,10.71,82.78,1.075,0.266,0
0.31,570.31,1.92,1.63,4.98,9.71,84.68,1.05,0.2844,0
0.27,327.67,2.19,2.37,1.97,7.37,85.72,1.025,0.2706,0
0.35,184.15,2.96,3.8,-1.17,7.63,86.96,1,0.2607,1
0.19,175.77,1.87,0.37,-2.86,4.41,92.61,1.025,0.2539,0
0.38,349.33,3.64,6.15,-1.11,2.98,89.18,1.05,0.2492,0
0.23,247.59,2.2,1.86,-1.44,2.1,86.98,1.075,0.2456,0
0.09,371.29,1.04,0,-0.67,0.95,71.53,1.1,0.2431,0
0.1,296.99,0.92,0.05,-0.91,3.21,96.84,1.125,0.2415,0
0.13,344.96,0.99,0.58,2.35,8.05,95,1.15,0.246,0
0.36,402.6,2.83,5.12,4.5,8.17,84.21,1.175,0.2483,0
0.2,373.19,1.64,0.53,5.02,9.74,85.74,1.2,0.2464,4.6
0.15,463.76,1.01,0.05,5.73,8.56,88.43,1.1,0.2445,7.2
0.1,639.09,0.64,0.01,7.56,12.86,87,1,0.2537,3.1
0.2,449.34,1.41,0.53,7.36,10.79,87.15,0.9,0.2738,12.8
0.1,285.76,0.68,0,5.61,8.94,96.43,0.8,0.2765,1.5
0.49,174.76,3.79,5.74,0.83,7.6,88.71,0.7,0.287,0
0.32,274.04,2.25,1.48,-1,6.47,85.65,0.6,0.2686,0
0.17,242.53,1.19,0,-1.14,4.5,91.49,0.5,0.2599,0
0.27,123.25,2.48,2.37,-2.28,5.22,86.92,0.4,0.2546,0
0.09,196.36,0.78,0.26,-3.69,3.48,95.67,0.56,0.2507,0
0.1,474.43,0.9,0.01,3.46,9.93,91.07,0.72,0.2492,0.1
0.2,286.75,1.38,0,5.39,9.1,91.06,0.88,0.2486,2.6
0.11,260.19,1.08,0,7.48,9.81,94.78,1.04,0.2515,0.4
