"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
1.13,347.32,8.83,3.62,-1.17,11.18,78.52,0.25,0.2541,1.5
1.43,322.35,10.6,8.22,1.93,12.24,77.76,0.175,0.26,0
0.99,197.65,7.54,2.6,-0.83,11.68,80.73,0.1,0.2625,0
0.76,236.64,6.06,1.72,-0.99,10.23,88.01,0.15,0.2622,2.2
0.57,495.48,4.46,2.99,1.5,8.24,84.56,0.2,0.2758,4.1
1.2,285.28,9.19,4.76,1.35,10.71,83.06,0.25,0.2943,6.5
0.96,325.68,6.48,0.69,7.08,15.71,85.96,0.3,0.3229,0.9
0.81,288.98,5.4,2.07,6.15,15.39,85.95,0.35,0.3107,0.3
1.12,306.76,7.75,3.65,6.75,14.98,82.97,0.4,0.3018,7.5
0.28,360.51,2.21,0.03,4.04,9.02,92.66,0.45,0.3309,2.9
1.69,262.74,12.99,8.04,-0.25,11.21,79.94,0.5,0.3315,0
1.06,466.93,7.87,3.95,3.22,11.29,72.16,0.475,0.3153,4.4
0.31,436.62,2.41,0.06,-0.01,6.67,89.7,0.45,0.3295,0.9
0.45,772.96,4.65,0.01,-2.94,-0.08,66.42,0.425,0.3177,0
0.61,675.49,6.87,2.35,-3.24,0.72,49.77,0.4,0.3075,0
1.71,445.26,16.72,10.56,-4.77,4.47,45.14,0.375,0.3003,0
1.99,399.46,16.86,10.02,-4.16,9.14,61.39,0.35,0.2941,0
1.03,228.66,8.83,3.4,-2.98,7.53,77.47,0.325,0.2885,2.2
0.57,344.77,4.36,0.96,2.94,9.84,87.32,0.3,0.2917,0.8
0.63,352,4.76,0.22,4.6,7.33,80.85,0.3375,0.2929,0
1.75,200.77,13.21,6.41,0.85,12.44,70.35,0.375,0.2876,0
1.76,177.75,13.51,7.01,-2.21,13.56,72.34,0.4125,0.2813,0
1.48,165.05,11.77,4.47,-0.13,11.44,82.63,0.45,0.2759,0.1
0.92,272.86,7.1,2.01,-0.29,10.65,84.47,0.4875,0.2727,3.9
0.45,294.31,3.43,0.03,3,8.83,91.99,0.525,0.3138,11.9
1.58,302.65,11.99,5.56,3.18,10.4,76.69,0.5625,0.3456,2.3
2.11,348.34,14.85,6.74,4.78,14.18,71.19,0.6,0.3259,3.1
1.69,153.72,12.32,5.45,1.45,12.79,81.08,0.55,0.3316,5
0.57,196.27,4.18,0.21,-0.22,8.14,90.67,0.5,0.3446,11.3
1.19,320.12,8.67,1.05,-0.74,13.08,77.35,0.45,0.3285,16.9
2.03,490.43,12.87,4.68,9.08,17.58,73.55,0.4,0.3145,2.2
1.09,338.55,7.39,1.81,7.1,14.69,81.61,0.35,0.3121,3
1.24,450.88,9.51,4.32,-0.24,9.75,78.23,0.3,0.3584,4.6
2.83,399.07,19.99,11.6,-0.32,15.65,56.84,0.25,0.3351,0.2
2.93,300.07,17.99,10.93,7.41,22.43,57.09,0.2,0.3109,0
2.53,150.32,15.53,6.92,7,24.07,64.44,0.3,0.2932,0
1.6,293.72,10,1.08,9.76,18.37,74.03,0.4,0.2805,0.2
1.92,235.48,11.56,2.9,10.57,19.75,71.83,0.5,0.2755,2.6
1.02,190.97,6.91,2.33,7.33,15.47,91.17,0.6,0.3169,0.1
1.41,273.02,9.24,2.94,7.4,16.28,85.95,0.7,0.3028,0
1.47,185.98,9.81,0.63,3.25,15.78,86.02,0.8,0.2938,0
2.36,149.56,15.15,5.64,6.16,17.42,76.52,0.9,0.2847,0
1.95,203.15,12.25,4.03,9.74,18.47,79.89,1,0.2818,9.2
2.68,222.92,17.31,8.21,4.94,17.24,76.84,0.9,0.277,7.1
3.37,214.44,21.28,11.99,3.44,21.65,69.17,0.8,0.264,6.4
3.79,166.06,22.01,12.76,5.9,24.76,60.59,0.7,0.2495,8.5
4.14,269.67,22.61,12.97,9.89,28.35,51.02,0.6,0.235,2.5
3.84,211.62,21.38,12.41,10.55,28.06,58.06,0.5,0.2191,2.4
3.68,200.62,22.31,11.86,8.22,22.72,67.36,0.4,0.2014,2.7
3.33,241.1,19.69,9.53,10.11,26.91,68.21,0.3,0.185,0.1
3.02,379.1,18.98,8.95,8.39,17.69,69.15,0.2,0.1734,0.5
1.27,413.09,8.11,0.87,8.59,15.58,75.09,0.3,0.1627,1.3
1.85,489.99,11.94,3.64,8.38,15.11,70.26,0.4,0.1538,0.3
2.55,437.6,17.51,8.34,5.37,14.86,72.18,0.5,0.1447,0
2.43,210.35,16.08,5.91,2.73,17.15,63.77,0.6,0.1396,1.7
1.71,301.29,10.95,1.26,6.73,16.59,70.5,0.7,0.1325,0
1.3,286.37,8.81,1.77,3.88,16.67,90.09,0.8,0.1292,4.7
1.25,472.61,8.38,1.6,5.54,15,84.99,0.9,0.3084,3.9
2.55,504.53,18.01,7.09,5.11,13.53,67.63,1,0.3228,12.8
3.72,385.48,24.28,12.45,4.28,17.63,62.42,0.975,0.2852,5.3
3.6,233.11,24.24,12.49,4.3,16.44,64.25,0.95,0.26,1.1
3.96,237.68,25.83,13.83,2.67,19.01,62.79,0.925,0.2392,0.3
4.33,318.05,26.37,13.98,6.05,22.42,53.45,0.9,0.2156,0.6
4.69,275.63,26.9,14.02,7.4,26,49.93,0.875,0.19,0
4.76,229.04,26.73,14.06,9.78,25.92,53.76,0.85,0.163,0
4.79,203.87,26.41,13.84,10.58,27.52,51.58,0.825,0.1386,0
4.43,222.04,23.15,13.06,10.29,27.85,59.55,0.8,0.1223,0
2.05,311.79,13.05,4.64,6.25,17.74,76.88,0.8,0.1143,0.6
3.51,180.03,22.23,9.84,3.35,19.76,69.07,0.8,0.1094,4.1
4.04,210.56,23,9.04,8.31,24.08,58.53,0.8,0.1025,2
1.05,294.58,6.58,0.18,11.75,16.43,86.54,0.8,0.098,0
3.97,291.71,22.27,9.37,11.75,26.7,69.72,0.8,0.0985,0
4.64,271.09,26.04,13.48,11.47,24.95,52.71,0.8,0.095,4.6
3,373.08,17.84,6.99,9.74,22.59,69.63,0.8,0.0895,1.1
4.19,389.21,27.32,11.82,5.79,17.33,65.82,0.8,0.0839,0
3.1,266.53,20.82,6.69,3.72,16.89,69.09,0.85,0.0785,0
1.87,135.19,12.44,3.2,4.41,15.91,82.24,0.9,0.0752,0
4.59,236.11,26.7,13.03,6.04,24.82,62.89,0.95,0.0722,0
4.47,330.43,24.78,10.91,10.63,25.63,51.22,1,0.0689,0
3.13,202.56,17.96,6.37,11.36,25.25,74.86,1.05,0.1085,0
3.05,275.94,17.06,5.27,14.65,24.83,68.29,1.1,0.2469,0
2.62,332.87,14.75,3.39,14.09,23.46,69.83,1.15,0.2189,0
4.06,173.8,22.04,9.42,14.14,26.13,72.99,1.2,0.2021,0
4.77,267.16,25.32,12.13,14.21,28.69,60.51,1.225,0.1828,0
2.68,256.48,14.44,4.74,15.59,27.02,70.61,1.25,0.1579,0
4.99,212.89,25.92,12.13,14.46,29.41,65.41,1.275,0.1414,0
3.55,240.33,18.71,7.25,16.44,30.49,76.38,1.3,0.1547,0
4.34,148.96,23.24,10.98,15.84,27.56,74.39,1.325,0.2491,0
2.93,160.79,16.01,6.04,15.61,26.22,80.87,1.35,0.2164,1.5
1.37,234.91,6.99,0.89,14.76,21.4,92.85,1.375,0.2418,0
1.93,245.11,11.13,2.39,14.23,20.88,85.68,1.4,0.2718,1.5
3.5,139.15,19.62,6.71,13.47,25.09,78.54,1.375,0.2398,0
3.9,251.48,21.71,8.69,13.82,24.43,80.59,1.35,0.215,0
2.46,225.1,14.39,5.44,12.6,21.02,79.41,1.325,0.1956,2.2
5.31,206.76,28.84,14.86,11.28,28.8,65.54,1.3,0.1751,3.9
4.4,172.87,23.31,9.9,14.02,29.16,68.11,1.275,0.1454,6.5
1.71,191.2,9.63,1.24,16.98,22.12,88.29,1.25,0.2431,0.9
4.66,217.63,25.22,10.41,15.96,26.57,75.38,1.225,0.2579,0.3
4.46,258.56,24.7,10.39,14.58,25.06,75.41,1.2,0.2287,7.3
4.46,341.52,25.37,9.62,12.27,23.77,68.85,1.1125,0.2098,2.9
1.86,282.65,11.33,0.94,11.79,18.91,75.79,1.025,0.2036,0
2.33,234.91,14.31,2.86,9.13,18.7,74.4,0.9375,0.1999,4.4
2.54,316.32,15.33,4.12,8.55,21.13,80.85,0.85,0.1961,0.9
3.99,128.55,22.6,8.34,11.68,24.35,72.63,0.7625,0.1931,0
3.32,243.46,19.03,4.61,12.42,24.66,68.71,0.675,0.1877,0
2.02,343.39,12.01,2.04,12.73,18.93,71.22,0.5875,0.1822,0
1.64,352.78,9.47,1.83,13.07,20.68,77.58,0.5,0.1778,0
1.52,245.35,8.55,0,13.93,21.38,81.48,0.7,0.2693,2.2
4.31,273.36,23.5,10.36,14.02,27.19,73.53,0.9,0.2591,0.8
3.4,459.82,20.87,7.99,9.56,18,67.72,1.1,0.2443,0
2.23,412.3,14.21,3.2,8.93,17.13,69.29,1.3,0.2343,0
2.29,204.05,14.06,4.03,8.06,20.19,71.58,1.5,0.2266,0
2.39,238.21,14.54,1.88,9.15,18.97,77.85,1.7,0.2194,0
3.54,251.24,20.67,7.84,11.14,22.98,72.05,1.9,0.2117,3.9
4.71,242.39,27.71,11.27,7.75,24.4,69.52,2.1,0.2008,11.9
4.93,279.42,27.26,13.3,10.09,27.25,67.1,2.0625,0.2032,2.2
5.2,299.07,27.22,14.02,12.97,28.63,55.37,2.025,0.1942,3
5.49,308.19,29.94,15.4,13.25,29.02,57.7,1.9875,0.1763,5.8
5.6,344.95,30.2,15.19,12.69,28.45,50.52,1.95,0.1538,0.6
5.72,450.61,30.9,15.31,14.7,26.9,35.77,1.9125,0.1323,1.1
5.62,355.46,30.7,15.32,11.48,27.42,38.32,1.875,0.1142,0.6
5.54,252.43,29.56,15.14,12.81,29.66,48.73,1.8375,0.1,10.8
4.46,202.73,24.01,10.28,14.26,29.09,58.42,1.8,0.1699,0.3
4.93,224.54,27.02,11.85,13.47,27.4,65.12,1.8125,0.1863,0
3.85,210.01,20.9,7.24,13.61,26.95,64.24,1.825,0.1558,0
4.87,219.33,26.98,13,11.23,27.12,52.32,1.8375,0.1294,0
5,251.35,28.18,14.89,9.86,26.22,60.81,1.85,0.1077,0
3.04,243.91,17.23,4.83,10.56,24.7,71.23,1.8625,0.0938,13.7
2.09,360.48,12.32,4.58,12.43,21.78,70.27,1.875,0.1969,0
3.34,270.33,19.15,7.78,9.26,23.83,69.3,1.8875,0.1923,0
4.79,274.35,26.17,12.17,12.99,27.38,67.92,1.9,0.2595,0
4.7,190.25,26.21,11.56,10.62,27.25,67.98,1.8875,0.2343,2.3
5.22,212.15,28.74,14.49,12.24,27.12,62.22,1.875,0.2127,0
5.31,195.71,28.37,14.69,11.52,29.42,52.95,1.8625,0.1936,0
5.24,179.4,27.45,14.09,12.61,30.77,48.43,1.85,0.1718,0
4.63,265.38,25.1,12.36,12.03,28.28,58.63,1.8375,0.2344,0
3.85,149.43,20.64,9.58,10.15,26.66,59.23,1.825,0.2104,0
3.81,171.58,20.54,7.83,12.5,28.63,57.49,1.8125,0.1864,0
4.68,176.14,25.61,10.95,10.75,27.69,60.28,1.8,0.1625,0
4.7,212.9,24.91,11.99,15.18,29.36,61.47,1.7375,0.1409,4.7
4.17,205.41,22.47,11.31,13.57,29.25,63.24,1.675,0.2047,0
4.89,112.29,25.36,12.82,13.7,31.23,62.57,1.6125,0.1942,0.5
4.48,165.96,23.39,10.68,16.04,33.31,54.41,1.55,0.1635,3.1
4.47,259.13,22.16,10.69,18.84,33.87,52.87,1.4875,0.1333,1.7
4.79,199.33,23.16,9.69,18.34,36.6,51.79,1.425,0.11,0
5.48,281.25,26.26,13.49,21.33,36.16,34.48,1.3625,0.0967,0.7
3.07,299.84,16.45,6.86,11.73,27.61,66.02,1.3,0.1185,36.3
3.38,316.73,17.8,4.65,12.33,28.97,50.8,1.2875,0.1806,11.9
4.58,272.03,23.16,9.94,18.08,33,53.44,1.275,0.1454,0
4.14,269.28,21.75,10.27,15.16,29.86,63.29,1.2625,0.1201,0
3.86,150.18,20.55,8.84,12.24,29.78,57.93,1.25,0.1014,0
4.58,191.66,23.44,12.35,15.69,32.58,55.25,1.2375,0.0883,0
4.94,201.19,24.99,13.83,15.34,34.26,50.99,1.225,0.1913,0
4.3,266.25,22.3,10.38,17.15,31.73,61.86,1.2125,0.1728,0
4.72,231.09,25.59,13.54,14.92,28.15,63.01,1.2,0.1443,0
4.91,164.87,25.34,13.84,13.29,33.54,51.48,1.1375,0.2406,0
4.86,158.52,24.1,12.34,14.29,36.24,46.83,1.075,0.2225,3.7
2.29,351.77,12.48,3.53,11.34,25.35,71.31,1.0125,0.198,0
1.77,369.56,10.08,3.8,10.01,24,80.73,0.95,0.2989,0
3.41,457.46,19.47,9.63,12.42,23.51,64.98,0.8875,0.2887,1.2
3.57,297.63,21.17,11.64,10.65,22.58,69.8,0.825,0.2688,4.3
3.64,237.79,19.85,6.77,11.1,28.37,56.42,0.7625,0.2429,0
1.57,260.83,8.82,2.34,15.83,22.14,85.9,0.7,0.2414,0
2.88,320.33,16.02,5.5,16.22,25.35,75.77,0.85,0.2506,0.3
1.89,276.18,10.5,1.65,15.14,23.73,79.49,1,0.235,0
3.02,254.08,16.67,7.51,14.14,26.05,74.2,1.15,0.2227,0
2.96,159.63,16.92,7.03,11.76,24.24,76.78,1.3,0.2693,0
2.83,249.45,16.16,7.54,9.97,23.2,74.31,1.45,0.2585,0
3.17,328.12,17.51,7.77,14.05,25.27,73.46,1.6,0.239,0.8
1.47,210.19,8,1.23,17.28,23.71,79.93,1.75,0.2246,13.6
2.92,110.11,15.68,6.04,15.16,27.24,75.42,1.9,0.215,0.3
3.46,145.37,18.68,9.87,13.78,27.7,75.61,1.85,0.2038,0
2.27,279.08,12.7,3.95,12.7,24.04,81.71,1.8,0.1944,0
2.53,338.26,15.09,6.07,12.47,20.63,67.55,1.75,0.1978,0
2.32,305.5,14.95,7.36,7.96,18.11,83.58,1.7,0.1981,3.5
2.76,321.79,16.96,7.62,5.96,20.53,67.74,1.65,0.1975,0
1.77,411.43,10.21,1.93,13.21,21.59,78.17,1.6,0.1931,8
2.46,171.41,14.2,6.47,11.79,22.14,73.48,1.55,0.188,0
1.67,193.26,9.75,3.22,10.24,23.73,82.03,1.5,0.1918,0
2.75,250.16,16.56,8.41,8.9,20.85,76.4,1.4125,0.2844,14
2.22,132.83,14.02,4.96,7.79,19.71,76.6,1.325,0.2544,0
2.91,134.96,18.08,10.54,6.25,21.18,71.44,1.2375,0.2356,0
3.3,254.51,19.19,11.63,8.3,23.55,66.25,1.15,0.22,0
1.37,166.28,7.57,1.53,15.84,22.46,80.73,1.0625,0.2072,0
2.5,106.42,13.62,4.72,17.27,25.97,84.58,0.975,0.1986,0
2.26,173.59,12.18,2.26,16.61,25.95,79.51,0.8875,0.1891,22.5
1.33,166.77,7.7,2.39,12.51,20.65,90.62,0.8,0.1899,19.6
2.26,342.39,13.82,7.4,10.41,18.37,75.53,0.85,0.212,0
2.08,299.22,12.78,5.18,9.44,19.48,74.04,0.9,0.2101,0
2.56,246.61,14.7,5.91,12.88,24.2,68.06,0.95,0.2003,0
1.51,240.33,8.85,1.32,13.69,21.25,79.43,1,0.1899,0.5
2.76,421.61,15.28,8.34,14.11,25.58,70.44,1.05,0.1795,0
0.78,245.44,4.75,0.15,12.88,19.74,88.88,1.1,0.1697,1.4
2.45,154.28,15.13,7.46,7.3,20.08,74.44,1.15,0.1636,0
2.51,196.65,15.97,8.98,4.61,20.6,73.08,1.2,0.1502,0
1.97,234.96,12.09,6.46,9.48,20.39,77.75,1.1375,0.1367,0
2.37,171.97,14.44,7.5,8.17,23.21,74.14,1.075,0.1241,0
2.78,169.37,16.26,10.84,8.35,25.79,66.23,1.0125,0.1122,0
2.98,359.37,16.41,11.49,13.01,28.41,60.35,0.95,0.1009,0.2
2.62,353.69,14.51,9.66,13.16,25.7,69.48,0.8875,0.0913,0
2.5,377.89,13.63,8.18,14.36,25.13,65.27,0.825,0.0852,0.1
1.6,600.3,9.51,4.54,10.74,20.52,66.8,0.7625,0.0844,0
1.1,343.94,7.14,1.6,9.83,16.35,85.5,0.7,0.0882,0
0.38,236.04,2.53,0.15,7.06,11.56,95.47,0.7125,0.1406,0
1.82,248.5,12.79,8.75,4.16,15.47,81.09,0.725,0.2382,0
2.02,98.51,13.43,9.37,2.35,16.25,78.62,0.7375,0.239,0
2.14,242.97,14.27,8.78,4.32,19.15,70.17,0.75,0.2287,0
2.38,172.65,14.99,10.66,5.89,22.28,68.94,0.7625,0.2181,0
1.37,267.12,9.03,4.36,3.63,16.72,75.03,0.775,0.2087,0
1.89,86.26,13.84,10.36,0.88,15.69,77.94,0.7875,0.2007,0
1.82,135.17,12.61,7.77,-0.52,17.15,76.19,0.8,0.1939,0
1.48,275.51,10.34,6.83,5.6,13.67,81.7,0.8125,0.1891,0
0.69,375.9,4.65,2.34,7.21,15.92,84.8,0.825,0.1854,0
1.64,231.73,10.59,7.22,7.25,16.64,76.86,0.8375,0.181,0
1.46,240.56,8.66,4.43,8.87,18.72,82.12,0.85,0.1757,0
2.09,133.78,13.31,10.19,6.63,22.04,79.96,0.8625,0.1695,0
1.99,212.26,12.01,9.63,7.22,23.49,78.63,0.875,0.1644,0
1.7,278.08,11.76,8.01,3.06,15.51,77.81,0.8875,0.157,0
1.55,119.38,10.9,8.53,1.46,17.32,81.13,0.9,0.1458,2.3
1.78,107.43,11.79,7.73,3.46,19.5,81.1,0.8875,0.1415,0
1.96,243.67,11.87,9.66,6.28,24.15,74.01,0.875,0.1328,0
1.52,275.55,8.78,6.12,10.85,24,71.18,0.8625,0.1276,0
1.81,339.04,10.09,8.46,14.2,24.57,71.86,0.85,0.1262,0
1.96,301.67,10.61,9.28,14.98,27.11,63.48,0.8375,0.12,0
1.83,321.28,10.35,8.39,13.32,25.94,59.74,0.825,0.1155,0
1.6,198.82,9.23,7.02,11.18,24.5,66.13,0.8125,0.1098,0
1.36,131.39,8.3,5.7,8.26,24.92,73.02,0.8,0.1037,0
1.44,130.02,8.79,8.54,8.6,20.71,82.85,0.8,0.1937,0
0.63,240.9,4.24,1.35,8.47,15.95,83.8,0.8,0.2044,0
1.36,185.79,9.22,7.25,3.98,16.68,82.83,0.8,0.1968,0
1.15,95.61,8.32,6.67,0.83,15.36,85.52,0.8,0.1909,0
1.17,111.54,8.14,7.39,3.29,16.67,80.31,0.8,0.1863,0
1.08,239.67,6.98,5.25,1.55,16.04,79.67,0.8,0.1824,0
0.5,454.22,3.36,0.89,2.06,14.78,79.82,0.8,0.1784,0
0.57,360.21,3.67,1.71,12.3,15.77,89.02,0.8,0.1755,0
0.39,279.88,2.45,0.16,10.41,13.48,85.28,0.85,0.1737,0.7
0.37,385.92,2.64,0.31,4.21,11.8,88.27,0.9,0.1726,3
1.01,242.48,7.57,7.38,1.79,11.3,86.96,0.95,0.194,0.1
0.87,418.81,7.04,6.44,1.35,7.41,78.38,1,0.1988,0
0.21,430.61,1.73,0.01,2.22,6.23,85.21,1.05,0.1968,0
0.4,481.17,2.94,0.5,3.5,9.1,90.57,1.1,0.246,0
0.96,320.94,6.88,6.42,3.5,11.25,79.78,1.15,0.2642,0
0.4,288.75,2.78,0.24,7.62,12.43,82.11,1.2,0.256,0
0.91,266.99,6.58,6.28,1.03,11.69,84.3,1.25,0.2602,0
0.77,155.68,6.4,7.39,-1.71,10.05,89.79,1.3,0.2517,0
0.87,178.38,6.66,7.19,-1.77,12.61,89.17,1.35,0.2465,0
0.56,188.51,3.98,2.58,4.32,11.71,93.35,1.4,0.2426,1.2
0.95,217.58,6.15,5.87,5.47,18.26,81.42,1.45,0.2393,0
0.63,366.26,3.97,2.75,8.07,14.96,78.95,1.5,0.2355,20.2
0.96,256.88,6.69,7.76,4.02,13.46,82.49,1.55,0.2322,3.7
0.62,249.64,4.04,2.63,5.03,12.49,86.31,1.6,0.2289,0
0.2,419.45,1.28,0.21,10.39,13.62,87.05,1.6125,0.2276,1.8
0.36,436.27,2.26,0.51,9.54,13.77,85.3,1.625,0.2397,19.6
0.18,191.78,1.26,0.13,8.52,11.43,95.43,1.6375,0.2858,0
0.63,410.31,4.28,4.62,6.55,12.98,86.92,1.65,0.2832,0
0.77,223.37,5.59,7.8,3.18,12.77,89.63,1.6625,0.2707,14.8
0.76,204.34,5.86,7.43,1.89,12,88.99,1.675,0.263,0
0.63,199.74,5.29,6.64,-1.39,10.34,87.5,1.6875,0.2579,0
0.7,349.49,5.8,7.6,0.24,9.26,78.54,1.7,0.2537,0
0.7,369.27,5.53,6.98,-1.49,7.08,70.73,1.5625,0.2502,0
0.29,511.28,2.3,1.25,1.75,6.78,80.24,1.425,0.247,0
0.17,570.35,1.29,0.08,1.86,4.29,74.47,1.2875,0.2443,0
0.41,301.34,3.39,3.05,1.1,5.34,83.13,1.15,0.2417,4.3
0.22,227.59,1.94,1.23,-0.91,5.03,86.76,1.0125,0.2395,3.4
0.48,206.21,4.14,4.81,-2.05,8.01,88.87,0.875,0.2374,3.2
0.1,223.08,1.04,0.04,-0.66,3.21,96.12,0.7375,0.2355,1.2
0.1,253.29,0.74,0,2.26,4.31,96.04,0.6,0.235,1.1
0.18,290.85,1.34,0.03,2.98,6.27,89.29,0.5625,0.2346,0
0.23,210.64,1.86,0.4,1.09,5.52,86.59,0.525,0.2342,13.4
0.21,436.67,1.5,0,1.54,9.22,86.81,0.4875,0.2332,0
0.12,445.81,0.96,0.69,8.55,10.86,84.06,0.45,0.256,0
0.4,389.67,2.97,1.91,5.97,11.63,83.66,0.4125,0.2701,0
0.36,456.12,2.57,1.68,4.99,9.9,89.23,0.375,0.2646,0
0.1,473.96,0.7,0,9.32,13.69,94.03,0.3375,0.2993,0.2
0.31,459.29,2.07,1.61,7.46,13.31,88.95,0.3,0.322,4
0.51,146.42,4.19,5.94,-0.13,9.02,90.15,0.4125,0.2997,2
0.22,274.16,1.61,0,0.63,8.58,91.72,0.525,0.2856,9.5
0.09,428.23,0.95,0,8.27,12.59,93.81,0.6375,0.2826,0
0.1,585.23,0.6,0,5.7,12.11,90.67,0.75,0.3108,0
0.16,700.85,1.05,0.28,5.81,10.66,83.09,0.8625,0.3352,0
0.29,533.72,1.87,1.55,4.89,9.66,85.16,0.975,0.358,0
0.27,306.44,2.17,2.31,2.07,7.27,86.03,1.0875,0.3256,0
0.35,176.64,2.98,3.81,-1.18,7.54,87.06,1.2,0.3066,1
0.18,160.31,1.78,0.28,-2.7,4.33,93.15,1.25,0.2947,0
0.38,325.37,3.6,6.06,-0.73,2.96,88.62,1.3,0.2876,0
0.21,232.42,1.93,1.36,-1.26,2.01,86.95,1.35,0.2828,0
0.09,340.26,1.03,0,-0.51,0.97,71.27,1.4,0.2796,0
0.1,281.99,0.89,0.02,-0.92,3.17,96.15,1.45,0.279,0
0.13,328.1,0.96,0.49,2.32,7.97,94.88,1.5,0.2987,0
0.38,377.26,2.96,5.62,4.19,8.16,83.88,1.55,0.3035,0
0.2,359.5,1.68,0.5,4.95,9.78,85.29,1.6,0.2926,1.5
0.15,439.65,1.05,0.01,5.69,8.57,88.13,1.45,0.2855,7
0.1,627.59,0.65,0,7.6,12.96,86.41,1.3,0.3378,4.1
0.19,434.01,1.4,0.53,7.36,10.83,87.16,1.15,0.3541,14.5
0.1,280.49,0.67,0,5.62,8.97,96.18,1,0.3486,2.3
0.47,170.96,3.8,5.75,0.41,7.4,89.02,0.85,0.3504,0
0.32,262.74,2.22,1.31,-1.23,6.3,85.97,0.7,0.3161,0
0.2,223.21,1.42,0.23,-1.41,4.4,91.51,0.55,0.3014,0
0.27,112.03,2.52,2.53,-2.4,5.14,86.64,0.4,0.293,0
0.1,189.59,1.01,0.6,-3.84,3.28,94.8,0.62,0.287,0
0.1,454.18,0.95,0,3.16,9.78,91.25,0.84,0.2834,0
0.2,277.54,1.41,0.03,5.31,8.99,90.87,1.06,0.2819,2.5
0.1,245.41,1.05,0.04,7.46,9.78,94.95,1.28,0.2905,0.4
