"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
1.13,342.67,8.81,3.51,-0.98,11.25,78.57,0.3,0.2331,1.5
1.43,317.49,10.52,8.09,1.97,12.31,77.5,0.2,0.3108,0
0.99,195.61,7.57,2.59,-0.79,11.71,80.56,0.1,0.3561,0
0.74,239.32,5.91,1.59,-0.95,10.17,87.97,0.1875,0.3564,2.3
0.57,490.96,4.45,2.98,1.48,8.27,84.41,0.275,0.3755,4.6
1.18,283.09,9.07,4.58,1.34,10.76,83.08,0.3625,0.3847,6.4
0.96,323.36,6.46,0.66,7.17,15.77,85.76,0.45,0.4325,0.9
0.82,287.63,5.47,2.1,6.22,15.48,85.56,0.5375,0.4473,0.1
1.12,311.08,7.74,3.67,6.72,14.99,82.77,0.625,0.4526,7.5
0.27,362.87,2.14,0.03,4.07,9.03,92.66,0.7125,0.4583,2.7
1.7,259.4,13.03,7.96,-0.07,11.3,79.75,0.8,0.4634,0
1.04,456.71,7.68,3.78,3.35,11.32,72.28,0.775,0.4668,4.5
0.31,420.16,2.35,0.02,0.05,6.81,89.91,0.75,0.469,1.2
0.44,760.62,4.49,0,-2.93,0,67.31,0.725,0.4741,0
0.59,665.07,6.66,2.17,-3.21,0.7,50.4,0.7,0.4793,0
1.71,439.69,16.69,10.52,-4.67,4.44,45.32,0.675,0.4601,0
1.98,396.19,16.83,9.93,-4.26,9.16,61,0.65,0.4336,0
1.02,223.95,8.78,3.3,-2.99,7.5,77.32,0.625,0.3973,2
0.55,341.48,4.17,0.86,2.92,9.8,87.33,0.6,0.3984,0.9
0.63,348.76,4.74,0.21,4.59,7.33,80.78,0.675,0.4023,0
1.78,200.2,13.4,6.57,0.9,12.46,70.14,0.75,0.3928,0
1.79,176.37,13.7,7.15,-2.2,13.65,72.12,0.825,0.3694,0
1.5,165.43,11.88,4.55,-0.13,11.51,81.95,0.9,0.3373,0.2
0.91,270.23,7.05,2,-0.36,10.67,84.46,0.975,0.3318,4.1
0.45,295.76,3.42,0.03,3.1,8.91,91.97,1.05,0.391,11.9
1.58,301.17,12,5.56,3.17,10.5,76.23,1.125,0.4431,2.1
2.09,341.98,14.69,6.64,4.79,14.19,71.03,1.2,0.445,3
1.7,153.82,12.39,5.48,1.44,12.79,80.98,1.075,0.4471,4.6
0.56,198.69,4.05,0.16,-0.16,8.15,90.83,0.95,0.4482,11.5
1.2,317.23,8.73,1.04,-0.62,13.2,76.93,0.825,0.4464,16.7
2.01,489.68,12.72,4.56,9.12,17.58,73.32,0.7,0.4432,2.2
1.09,340.42,7.37,1.82,7.07,14.71,81.36,0.575,0.4432,2.8
1.24,442.43,9.47,4.3,-0.12,9.77,78.07,0.45,0.4426,4
2.84,395.56,20.03,11.59,-0.2,15.71,56.65,0.325,0.4451,0.2
2.95,298.72,18.07,10.97,7.47,22.51,56.84,0.2,0.4395,0
2.52,147.8,15.47,6.9,7.05,24.05,64.5,0.425,0.4135,0
1.59,286.63,9.93,1,9.78,18.38,73.93,0.65,0.3726,0.4
1.88,232.57,11.36,2.76,10.49,19.61,72.12,0.875,0.3447,2.4
0.91,180.06,6.33,2.11,7.33,15.15,92.25,1.1,0.4286,0.1
1.42,266.27,9.32,2.92,7.26,16.35,86.22,1.325,0.4332,0
1.46,182.24,9.75,0.6,3.27,15.78,86.11,1.55,0.4337,0
2.4,146.9,15.37,5.7,6.3,17.54,76.55,1.775,0.4321,0
1.98,205.69,12.4,4.18,9.84,18.54,79.5,2,0.4328,9.6
2.63,218.64,16.91,8.08,5.13,17.33,76.65,1.8375,0.4185,6.9
3.38,208.56,21.35,12.03,3.48,21.7,69.09,1.675,0.3446,6.6
3.8,163.92,22.04,12.75,5.94,24.8,60.33,1.5125,0.2962,8.6
4.15,266.99,22.64,12.97,9.84,28.34,50.81,1.35,0.2768,2.8
3.85,209.14,21.37,12.39,10.59,28.13,58.36,1.1875,0.2649,2.3
3.68,196.65,22.34,11.82,8.28,22.87,67.45,1.025,0.2573,2.8
3.33,237.23,19.64,9.63,10.16,26.98,68.22,0.8625,0.2518,0.1
3.04,373.21,19.05,8.93,8.37,17.8,68.87,0.7,0.2469,0.3
1.31,405.79,8.38,0.92,8.55,15.64,74.79,0.8,0.2428,1.1
1.85,484.27,11.95,3.64,8.4,15.2,69.8,0.9,0.2407,0.4
2.54,430.05,17.45,8.22,5.35,14.9,72.15,1,0.2386,0
2.48,207.19,16.38,6.07,2.74,17.29,63.28,1.1,0.237,1.7
1.72,299.88,11.01,1.24,6.74,16.66,69.83,1.2,0.2346,0
1.35,280.99,9.13,1.89,3.92,16.96,89.76,1.3,0.2332,4.7
1.28,476.16,8.56,1.58,5.57,15.07,84.71,1.4,0.3982,3.9
2.58,496.39,18.14,7.12,5.15,13.65,67.49,1.5,0.4538,13.9
3.73,380.01,24.34,12.5,4.3,17.69,62.19,1.425,0.4565,5.3
3.62,230.34,24.33,12.41,4.37,16.5,64.14,1.35,0.4439,0.9
3.97,238.1,25.82,13.83,2.69,19.03,62.98,1.275,0.3756,0.1
4.34,321.85,26.38,14,6.08,22.46,53.39,1.2,0.321,0.6
4.7,272.85,26.9,14.01,7.41,26.04,50.05,1.125,0.3023,0
4.76,226.26,26.73,14.05,9.71,25.96,53.55,1.05,0.2888,0
4.79,198.99,26.41,13.81,10.55,27.54,51.55,0.975,0.2756,0
4.44,220.96,23.17,13.05,10.28,27.88,59.42,0.9,0.265,0
2.06,310.52,13.1,4.59,6.22,17.83,76.57,0.9375,0.2587,0.5
3.51,177.2,22.21,9.86,3.35,19.83,68.9,0.975,0.2527,4.1
4.04,207.26,23,9.07,8.24,24.11,58.27,1.0125,0.2473,1.7
1.02,290.45,6.39,0.15,11.73,16.28,86.54,1.05,0.2469,0
3.91,287.28,21.94,9.17,11.71,26.63,70.05,1.0875,0.2534,0
4.64,267.3,26.03,13.39,11.43,24.95,52.97,1.125,0.2479,4.6
3.01,366.16,17.83,7.05,9.8,22.55,69.42,1.1625,0.24,0.8
4.2,379.79,27.33,11.86,6.13,17.5,65.65,1.2,0.2329,0
3.13,259.67,21.02,6.76,4.04,17.05,68.95,1.225,0.2262,0
1.94,134.52,12.91,3.4,4.31,16.06,81.22,1.25,0.2214,0
4.57,233.84,26.58,12.91,6.24,24.88,63.2,1.275,0.2166,0
4.42,324.45,24.54,10.62,10.53,25.68,51.96,1.3,0.2076,0
3.1,197.5,17.82,6.34,11.1,25.13,75.73,1.325,0.1977,0
3.03,269.36,16.95,5.18,14.63,24.78,68.83,1.35,0.1936,0
2.65,325.79,14.92,3.4,14.13,23.45,70.25,1.375,0.192,0
4.11,167.84,22.31,9.65,14,26.22,72.86,1.4,0.1878,0
4.8,259.12,25.42,12.17,14.08,28.79,60.85,1.425,0.1783,0
2.63,248.52,14.18,4.59,15.6,27.07,71.14,1.45,0.1671,0
4.98,209.83,25.92,12.08,14.3,29.42,65.46,1.475,0.1609,0
3.51,232.42,18.49,7.13,16.41,30.46,76.24,1.5,0.1639,0
4.32,144.99,23.11,10.95,15.8,27.62,74.43,1.525,0.2077,0
2.89,156.65,15.81,5.92,15.62,26.25,81.19,1.55,0.2034,1.5
1.3,232.22,6.57,0.78,14.84,21.18,93.15,1.575,0.2069,0
1.99,240.68,11.48,2.57,14.23,20.98,85.31,1.6,0.2241,1.5
3.52,135.69,19.7,6.77,13.43,25.12,78.45,1.625,0.2173,0
3.99,252.13,22.16,9.06,13.69,24.53,80.28,1.65,0.2112,0
2.4,224.38,14.04,5.28,12.67,20.83,79.82,1.675,0.206,2.4
5.32,205.47,28.84,14.86,11.35,28.83,65.35,1.7,0.1967,4.2
4.3,170.12,22.83,9.4,14.14,29.18,68.73,1.725,0.1797,6.3
1.78,186.01,9.97,1.36,17.01,22.23,88.24,1.75,0.2078,0.9
4.66,210.73,25.18,10.44,15.98,26.59,75.53,1.775,0.2313,0.2
4.43,254.28,24.5,10.21,14.8,25.12,75.33,1.8,0.2276,7.2
4.41,342.53,25.05,9.27,12.47,23.82,68.69,1.775,0.2235,2.8
1.86,281.44,11.33,0.91,11.76,18.99,75.89,1.75,0.2203,0
2.32,226.74,14.26,2.75,9.17,18.75,74.53,1.725,0.2174,4.6
2.58,306.78,15.54,4.23,8.53,21.21,80.69,1.7,0.2147,1.2
4,127.36,22.65,8.46,11.52,24.4,72.39,1.675,0.2128,0
3.33,240.16,19.07,4.63,12.4,24.73,68.88,1.65,0.21,0
2.04,336.83,12.18,2.08,12.72,18.93,70.8,1.625,0.2077,0
1.68,345.44,9.73,1.89,13.1,20.99,77.03,1.6,0.2062,0
1.55,242.53,8.67,0,13.88,21.48,81.32,1.6875,0.2042,2
4.37,264,23.8,10.51,14.01,27.37,73.02,1.775,0.2006,0.9
3.4,447.9,20.88,7.97,9.45,18.12,67.54,1.8625,0.1939,0
2.22,399.31,14.21,3.3,8.87,17.16,69.33,1.95,0.1865,0
2.25,196.74,13.82,3.87,7.99,20.21,72.12,2.0375,0.1795,0
2.42,232.34,14.7,1.98,9.13,19.11,77.5,2.125,0.172,0.1
3.52,246.57,20.54,7.75,11.36,23.06,71.77,2.2125,0.1634,4
4.7,237.96,27.63,11.24,7.91,24.37,69.9,2.3,0.1527,11.8
4.95,278.16,27.36,13.4,10.11,27.35,66.56,2.275,0.1418,2
5.21,296.06,27.28,14.07,12.97,28.67,54.93,2.25,0.1305,2.9
5.51,307.64,29.97,15.43,13.32,29.03,57.59,2.225,0.1184,6
5.6,338.36,30.06,15.18,12.71,28.56,50.61,2.2,0.1064,0.7
5.73,445.15,30.9,15.3,14.78,26.96,35.56,2.175,0.0957,1.2
5.63,350.03,30.7,15.31,11.46,27.53,38.12,2.15,0.0869,0.6
5.54,247.02,29.48,15.18,12.84,29.82,48.05,2.125,0.0802,9.5
4.44,200.66,23.83,10.14,14.42,29.15,58.33,2.1,0.0762,0.3
4.9,222.54,26.78,11.57,13.58,27.51,64.63,2.125,0.0734,0
3.78,204.83,20.53,7.22,13.64,27.01,64.76,2.15,0.0713,0
4.88,219.77,26.96,12.97,11.4,27.23,51.91,2.175,0.0692,0
5,251.4,28.18,14.83,9.96,26.31,60.42,2.2,0.0672,0
3.1,241.36,17.56,5.09,10.54,24.82,70.79,2.225,0.0655,16.8
2.05,353.37,12.13,4.43,12.43,21.64,70.24,2.25,0.0646,0
3.38,265.96,19.41,7.89,9.23,23.95,69.07,2.275,0.063,0
4.71,268.6,25.72,11.95,13,27.43,67.96,2.3,0.0632,0
4.72,186.47,26.26,11.59,10.64,27.27,67.69,2.2125,0.0624,2
5.22,211.18,28.71,14.5,12.37,27.23,62.15,2.125,0.0619,0
5.31,195.14,28.38,14.7,11.55,29.44,52.66,2.0375,0.0607,0
5.24,176.72,27.43,14.06,12.55,30.78,48.15,1.95,0.06,0
4.63,262.18,25.08,12.34,11.97,28.37,58.67,1.8625,0.0602,0
3.89,147.39,20.9,9.7,10.23,26.73,58.96,1.775,0.0589,0
3.84,167.87,20.68,7.94,12.48,28.72,57.49,1.6875,0.0588,0
4.67,171.9,25.51,10.74,10.83,27.82,59.91,1.6,0.0584,0
4.67,206.29,24.76,11.81,15.17,29.39,61.42,1.575,0.0587,4
4.16,202.62,22.38,11.25,13.55,29.26,63.07,1.55,0.0581,0
4.84,110.67,25.12,12.49,13.84,31.2,62.47,1.525,0.0571,0.5
4.49,162.91,23.31,10.74,16.01,33.32,54.67,1.5,0.0571,2.7
4.5,257.2,22.27,10.76,18.89,33.93,52.98,1.475,0.0574,1.5
4.71,193.87,22.88,9.43,18.34,36.68,51.97,1.45,0.0572,0
5.48,274.74,26.28,13.49,21.31,36.21,34.58,1.425,0.0571,0.8
3.09,292.59,16.53,6.88,11.82,27.67,65.71,1.4,0.056,35.8
3.4,312.43,17.86,4.73,12.4,29.17,50.47,1.3625,0.0542,11.3
4.61,270.57,23.28,10.05,18.09,33.08,53.52,1.325,0.055,0
4.15,268.27,21.79,10.32,15.29,30.04,63.26,1.2875,0.0555,0
3.86,152.23,20.54,8.85,12.29,29.89,57.57,1.25,0.0543,0
4.61,191.27,23.58,12.42,15.74,32.64,55.39,1.2125,0.0542,0
4.94,200.6,24.98,13.84,15.39,34.35,51,1.175,0.0544,0
4.33,264.51,22.41,10.4,17.26,31.8,61.7,1.1375,0.0541,0
4.74,231.39,25.66,13.48,14.97,28.16,63.11,1.1,0.0535,0
4.92,160.82,25.35,13.83,13.29,33.62,51.85,1.075,0.0526,0
4.87,157.57,24.12,12.37,14.27,36.31,46.42,1.05,0.0529,3.7
2.33,348.9,12.71,3.66,11.41,25.38,71.06,1.025,0.0529,0
1.77,367.3,10.04,3.78,10.08,24,80.75,1,0.0504,0
3.44,451.16,19.61,9.75,12.44,23.6,64.38,0.975,0.0481,1.4
3.58,289.56,21.24,11.7,10.68,22.64,69.63,0.95,0.0482,4.1
3.7,233.14,20.14,7.12,11.27,28.44,55.92,0.925,0.0488,0
1.58,261.47,8.88,2.41,15.81,22.12,86.1,0.9,0.0501,0
2.85,314.22,15.87,5.5,16.2,25.43,75.81,0.9875,0.051,0.2
1.87,271.04,10.43,1.61,15.07,23.75,79.5,1.075,0.0514,0
3.04,246.41,16.75,7.32,14.06,26.23,73.97,1.1625,0.0513,0
2.95,158.15,16.81,7.21,11.86,24.29,76.81,1.25,0.0547,0
2.9,241.18,16.56,7.85,10.01,23.33,74,1.3375,0.0542,0
3.24,320.45,17.89,8.19,13.87,25.4,73.28,1.425,0.0548,1.1
1.43,206.75,7.83,1.06,17.58,23.72,79.84,1.5125,0.0559,11.4
3,107.49,16.09,6.33,15.27,27.37,75.07,1.6,0.0556,0.2
3.46,141.94,18.61,9.89,13.87,27.76,75.83,1.525,0.0559,0
2.32,273.25,12.98,4.19,12.72,24.07,81.57,1.45,0.0553,0
2.52,333.44,15.05,5.95,12.58,20.69,67.29,1.375,0.0559,0
2.34,303.51,15.07,7.55,7.92,18.27,83,1.3,0.0551,2.6
2.76,314.89,16.93,7.58,5.98,20.58,67.55,1.225,0.0548,0
1.8,406.99,10.38,1.95,13.23,21.57,77.9,1.15,0.0562,5.8
2.5,169.83,14.42,6.79,11.75,22.19,73.38,1.075,0.0569,0
1.68,190.32,9.76,3.22,10.24,23.79,81.92,1,0.0572,1.2
2.75,243.39,16.54,8.4,8.97,20.94,76.1,1.0625,0.0623,11.5
2.26,134.59,14.3,5.16,7.95,19.75,76.2,1.125,0.0602,0
2.92,137,18.11,10.59,6.2,21.23,71.19,1.1875,0.0596,0
3.32,252.4,19.23,11.65,8.29,23.62,65.92,1.25,0.0593,0
1.35,162.5,7.49,1.45,15.87,22.34,80.5,1.3125,0.0595,0
2.51,105.53,13.64,4.74,17.13,26.06,84.08,1.375,0.0605,0
2.26,168.98,12.19,2.08,16.45,26.05,79.52,1.4375,0.0614,22.8
1.37,163.98,7.91,2.52,12.43,20.76,90.16,1.5,0.0615,13.9
2.26,335.56,13.84,7.41,10.25,18.5,75.39,1.4625,0.0611,0
2.09,289.53,12.86,5.24,9.36,19.55,73.9,1.425,0.0594,0
2.57,240.41,14.7,5.91,12.92,24.3,67.66,1.3875,0.0597,0
1.53,235.02,8.93,1.4,13.66,21.4,79.19,1.35,0.0593,0.5
2.83,415.3,15.66,8.85,14.09,25.76,69.68,1.3125,0.059,0
0.78,245.46,4.77,0.15,12.95,19.89,88.44,1.275,0.0589,1.5
2.41,157.49,14.84,7.18,7.33,20.09,74.6,1.2375,0.0576,0
2.52,190.46,16.02,9.01,4.5,20.65,72.97,1.2,0.0558,0
2,228.27,12.25,6.54,9.5,20.44,77.58,1.175,0.0559,0
2.39,165.54,14.44,7.63,8.12,23.29,73.82,1.15,0.0551,0
2.8,165.37,16.36,10.87,8.31,25.93,65.73,1.125,0.0547,0
2.99,349.99,16.42,11.5,13,28.6,60,1.1,0.0548,0.2
2.63,346.47,14.55,9.7,13.1,25.86,69.32,1.075,0.055,0
2.51,371.35,13.71,8.22,14.25,25.23,64.98,1.05,0.0548,0
1.58,589.46,9.44,4.51,10.85,20.55,66.6,1.025,0.0539,0
1.1,336.97,7.17,1.58,9.82,16.39,85.09,1,0.058,0
0.38,237.78,2.53,0.15,7.16,11.65,95.42,0.9875,0.0618,0
1.81,238.08,12.72,8.66,4.15,15.48,80.85,0.975,0.0601,0
2.03,96.86,13.74,9.64,2.24,16.23,78.63,0.9625,0.0588,0
2.14,230.38,14.32,8.8,4.18,19.22,69.93,0.95,0.0581,0
2.39,168.19,15.02,10.69,5.85,22.36,68.88,0.9375,0.0582,0
1.33,265.04,8.81,4.22,3.64,16.74,75.06,0.925,0.0575,0
1.9,89.25,13.89,10.38,0.9,15.68,77.65,0.9125,0.0561,0
1.84,130.23,12.7,7.82,-0.52,17.19,76.02,0.9,0.0552,0
1.48,267.83,10.3,6.78,5.66,13.7,81.25,0.925,0.0559,0
0.68,367.04,4.59,2.3,7.21,15.94,84.68,0.95,0.0554,0
1.64,225.98,10.61,7.22,7.18,16.7,77.01,0.975,0.0559,0
1.46,234.1,8.72,4.58,8.68,18.76,81.95,1,0.056,0
2.09,130.52,13.3,10.19,6.54,22.13,79.73,1.025,0.0555,0
2,208.68,12.06,9.66,7.29,23.69,78.15,1.05,0.055,0
1.72,280.82,11.84,7.99,3.11,15.54,77.37,1.075,0.0559,0
1.56,112.5,10.98,8.62,1.4,17.4,81.09,1.1,0.0539,2.5
1.79,101.82,11.86,7.76,3.32,19.6,81.02,1.075,0.0535,0
1.97,239.33,11.89,9.63,6.03,24.14,74.02,1.05,0.0537,0
1.52,271.08,8.78,6.1,10.83,24.09,70.97,1.025,0.0544,0
1.81,332.87,10.08,8.39,14.21,24.67,71.7,1,0.0554,0
1.97,296.1,10.65,9.31,14.91,27.18,63.22,0.975,0.0557,0
1.84,319.49,10.39,8.41,13.35,25.99,59.33,0.95,0.0553,0
1.61,196.91,9.24,6.97,10.84,24.58,65.61,0.925,0.0546,0
1.36,127.51,8.34,5.82,8.15,24.98,72.72,0.9,0.0538,0
1.45,127.63,8.82,8.6,8.55,20.83,82.84,0.8875,0.0533,0
0.61,240.68,4.12,1.19,8.68,15.95,83.77,0.875,0.0529,0
1.35,185.86,9.17,7.11,4.13,16.76,82.86,0.8625,0.0526,0
1.15,88.76,8.37,6.76,0.75,15.37,85.51,0.85,0.0509,0
1.19,104.6,8.29,7.6,2.99,16.71,80.31,0.8375,0.0502,0
1.08,234.88,6.92,5.2,1.6,16.11,79.65,0.825,0.051,0
0.53,441.34,3.53,1,2,14.86,79.71,0.8125,0.0502,0
0.56,350.78,3.59,1.61,12.31,15.79,88.97,0.8,0.0515,0
0.39,275.87,2.45,0.16,10.42,13.48,84.73,0.875,0.0518,0.6
0.37,379.5,2.68,0.31,4.23,11.78,87.92,0.95,0.0514,3
1,237.48,7.54,7.31,1.68,11.37,87.15,1.025,0.0508,0.1
0.86,421.18,6.96,6.28,1.45,7.39,78.48,1.1,0.0497,0
0.2,428.94,1.73,0,2.25,6.24,84.78,1.175,0.0496,0
0.39,479.73,2.95,0.48,3.49,9.08,90.59,1.25,0.0537,0
0.94,314.8,6.75,6.05,3.47,11.21,79.76,1.325,0.056,0
0.39,283.35,2.74,0.15,7.6,12.39,82.04,1.4,0.0559,0
0.93,262.86,6.69,6.39,1.03,11.7,84.33,1.475,0.0559,0
0.78,148.61,6.45,7.43,-1.77,10.04,89.71,1.55,0.054,0
0.87,172.86,6.65,7.01,-1.83,12.66,89.13,1.625,0.053,0
0.58,183.2,4.14,2.84,4.32,11.88,93.09,1.7,0.0536,1.1
0.95,213.16,6.15,5.87,5.51,18.3,81.26,1.775,0.0545,0
0.62,361.54,3.92,2.7,8.02,14.93,78.84,1.85,0.0552,20.5
0.97,251.91,6.71,7.76,4.05,13.48,82.42,1.925,0.0556,3.9
0.62,243.21,4.06,2.69,4.99,12.57,86.17,2,0.0544,0
0.2,414.61,1.27,0.21,10.37,13.64,86.86,2,0.0554,2.2
0.35,431.93,2.27,0.52,9.65,13.79,85.15,2,0.0575,17.8
0.18,186.37,1.24,0.13,8.53,11.42,95.41,2,0.0621,0
0.63,404.12,4.3,4.64,6.52,13.01,86.77,2,0.0607,0
0.77,217.11,5.63,7.83,3.12,12.79,89.55,2,0.0589,13.9
0.77,199.77,5.9,7.45,1.94,12.05,88.91,2,0.0571,0
0.64,195.74,5.38,6.76,-1.43,10.42,87.19,2,0.056,0
0.71,343.62,5.83,7.62,0.21,9.31,78.25,2,0.0557,0
0.71,367.77,5.55,6.98,-1.51,7.08,70.48,1.8875,0.0551,0
0.3,509.14,2.31,1.24,1.62,6.77,80.19,1.775,0.0554,0
0.18,561.17,1.33,0.07,1.85,4.37,74.24,1.6625,0.0555,0
0.4,291.71,3.37,2.95,1.17,5.38,83.11,1.55,0.0555,3.8
0.23,219.48,2.09,1.46,-1.04,5.12,86.72,1.4375,0.0559,3
0.49,201.42,4.21,4.93,-2.13,8.12,88.78,1.325,0.0551,3.3
0.1,215.88,1.03,0.01,-0.61,3.26,95.98,1.2125,0.0551,1.3
0.1,251.68,0.76,0,2.24,4.29,96.05,1.1,0.0559,0.7
0.18,286.37,1.35,0.01,3.01,6.3,89.43,1.1625,0.0559,0
0.23,203.47,1.88,0.41,1.15,5.49,86.53,1.225,0.0559,13.1
0.21,427.88,1.52,0,1.58,9.26,86.63,1.2875,0.0559,0
0.12,438.6,0.96,0.72,8.58,10.88,83.73,1.35,0.0621,0
0.41,382.86,2.99,2.02,5.97,11.66,83.5,1.4125,0.0629,0
0.36,451.73,2.58,1.7,4.97,9.93,88.99,1.475,0.0619,0
0.1,471.04,0.7,0,9.34,13.75,93.95,1.5375,0.0676,0
0.32,456.49,2.07,1.64,7.6,13.35,88.93,1.6,0.0702,5.1
0.5,143.27,4.17,5.8,-0.08,9.04,90.11,1.725,0.0683,2.9
0.22,268.13,1.63,0.02,0.59,8.63,91.42,1.85,0.0653,7.4
0.1,425.78,0.98,0,8.3,12.61,93.6,1.975,0.0671,0
0.1,578.25,0.64,0,5.77,12.14,90.67,2.1,0.0709,0
0.16,693.52,1.05,0.27,5.78,10.67,83.06,2.225,0.075,0
0.28,525.94,1.85,1.51,4.89,9.66,85.24,2.35,0.0791,0
0.26,299.59,2.15,2.28,2.04,7.26,86.15,2.475,0.0758,0
0.35,173.74,2.98,3.77,-1.1,7.52,86.76,2.6,0.074,0.9
0.18,156.24,1.8,0.31,-2.72,4.33,93.33,2.475,0.073,0
0.38,319.49,3.64,6.13,-0.8,2.96,88.09,2.35,0.0717,0
0.19,227.39,1.75,1.04,-1.26,1.95,87.11,2.225,0.071,0
0.09,331.6,1.05,0,-0.47,0.97,71.09,2.1,0.071,0
0.09,278.81,0.89,0,-0.89,3.21,96,1.975,0.0709,0
0.13,325.59,0.99,0.54,2.35,7.99,94.62,1.85,0.0757,0
0.38,371.61,3.02,5.83,4.09,8.21,83.6,1.725,0.0785,0
0.21,356.92,1.73,0.52,4.95,9.83,85.17,1.6,0.078,1.3
0.15,436.28,1.08,0.01,5.7,8.6,87.96,1.4625,0.078,4.9
0.1,630.26,0.69,0,7.65,13.03,85.9,1.325,0.0894,4.9
0.2,435.05,1.44,0.58,7.36,10.92,86.91,1.1875,0.0918,14.4
0.1,282.4,0.68,0,5.64,9.11,96.07,1.05,0.0932,2
0.48,168.77,3.81,5.66,0.28,7.39,88.71,0.9125,0.0977,0
0.32,257.11,2.27,1.42,-1.47,6.21,86.22,0.775,0.0925,0
0.22,214.71,1.63,0.69,-1.66,4.37,91.38,0.6375,0.0905,0
0.28,108.07,2.55,2.61,-2.45,5.17,86.46,0.5,0.0892,0
0.12,189.13,1.2,0.84,-3.9,3.23,94.17,0.5,0.0881,0
0.1,445.37,0.98,0,3.04,9.77,91.31,0.5,0.0894,0
0.2,274.99,1.43,0.04,5.23,8.97,90.83,0.5,0.091,2.3
0.1,240.15,1.04,0.06,7.44,9.79,95.02,0.5,0.0945,0.4
